,preserve,discover,total
501,0.0,0.0,0.0
1741,0.3333333333333333,0.0,0.16666666666666666
2261,0.3333333333333333,0.0,0.16666666666666666
1286,1.0,0.0,0.5
1638,0.0,0.3333333333333333,0.2
2336,0.0,0.0,0.0
1155,0.3333333333333333,0.0,0.16666666666666666
1111,0.0,0.0,0.0
1496,0.0,0.5,0.25
1077,0.0,0.0,0.0
599,0.0,0.0,0.0
1746,0.0,0.0,0.0
1217,0.0,0.0,0.0
1820,0.0,0.0,0.0
159,1.0,0.0,0.3333333333333333
556,0.3333333333333333,0.0,0.16666666666666666
1744,0.0,0.0,0.0
1899,0.0,0.0,0.0
794,0.0,0.3333333333333333,0.16666666666666666
1250,0.0,0.0,0.0
183,0.0,0.3333333333333333,0.16666666666666666
1913,0.0,0.0,0.0
2367,0.3333333333333333,0.0,0.16666666666666666
1736,0.0,0.0,0.0
1052,0.0,0.0,0.0
1316,0.5,0.3333333333333333,0.4
270,0.0,0.5,0.3333333333333333
538,0.0,0.0,0.0
948,0.0,0.0,0.0
308,0.3333333333333333,0.0,0.16666666666666666
1925,0.0,0.0,0.0
1010,0.3333333333333333,0.0,0.16666666666666666
2365,0.3333333333333333,0.0,0.16666666666666666
687,0.5,0.5,0.5
10,0.3333333333333333,0.0,0.16666666666666666
1371,0.5,0.0,0.2
54,0.0,0.0,0.0
2189,0.0,0.5,0.25
1070,0.5,0.3333333333333333,0.4
1896,0.5,0.3333333333333333,0.4
1675,0.3333333333333333,0.0,0.16666666666666666
1547,0.5,0.3333333333333333,0.4
2206,0.0,0.3333333333333333,0.16666666666666666
862,0.0,0.5,0.25
714,0.0,0.0,0.0
1271,1.0,0.0,0.5
916,0.3333333333333333,0.0,0.16666666666666666
606,0.0,0.0,0.0
1851,0.0,0.0,0.0
2263,0.0,0.0,0.0
557,0.0,0.0,0.0
1929,0.0,0.0,0.0
320,0.0,0.3333333333333333,0.16666666666666666
42,0.0,0.5,0.3333333333333333
787,0.0,0.0,0.0
179,0.3333333333333333,0.0,0.16666666666666666
1035,0.0,0.0,0.0
2375,0.0,0.0,0.0
1917,0.0,0.0,0.0
1062,0.0,0.0,0.0
1978,0.0,0.0,0.0
104,0.0,0.0,0.0
746,0.0,0.3333333333333333,0.16666666666666666
211,0.0,0.0,0.0
