,preserve,discover,total
217,0.0,0.0,0.0
416,0.0,0.0,0.0
2572,0.0,0.3333333333333333,0.2
1733,0.0,0.0,0.0
1627,0.3333333333333333,0.0,0.16666666666666666
610,0.0,0.3333333333333333,0.2
117,0.0,0.0,0.0
2235,0.0,0.0,0.0
33,0.0,0.0,0.0
1955,0.0,0.0,0.0
850,0.0,0.0,0.0
1462,1.0,0.0,0.3333333333333333
2443,0.0,0.0,0.0
1715,0.0,0.0,0.0
2198,0.5,0.0,0.25
884,0.0,0.0,0.0
370,0.0,0.5,0.25
742,0.0,0.0,0.0
1724,0.0,0.0,0.0
1466,0.3333333333333333,0.0,0.16666666666666666
1977,0.0,0.0,0.0
259,0.5,0.0,0.25
2585,0.0,0.0,0.0
2380,0.0,0.0,0.0
32,0.0,0.0,0.0
166,0.0,0.0,0.0
687,0.0,0.0,0.0
1321,0.0,0.0,0.0
148,0.3333333333333333,0.0,0.16666666666666666
2257,1.0,0.0,0.5
363,0.0,0.0,0.0
1513,0.3333333333333333,0.0,0.16666666666666666
249,0.5,0.0,0.25
1897,0.0,0.0,0.0
1912,0.0,0.0,0.0
2401,0.0,0.0,0.0
2459,0.0,0.3333333333333333,0.2
1100,0.0,0.3333333333333333,0.16666666666666666
1781,0.0,0.0,0.0
1388,0.0,0.0,0.0
2536,0.0,0.0,0.0
2608,0.0,0.3333333333333333,0.2
2567,0.0,0.5,0.3333333333333333
729,0.0,0.3333333333333333,0.16666666666666666
2541,0.0,0.0,0.0
879,0.0,0.0,0.0
2342,0.3333333333333333,0.0,0.16666666666666666
1475,0.5,0.0,0.25
1146,0.3333333333333333,0.0,0.16666666666666666
484,0.0,0.3333333333333333,0.16666666666666666
1473,0.5,0.0,0.25
2298,0.0,0.0,0.0
1102,0.0,0.0,0.0
2350,0.0,0.5,0.3333333333333333
1011,0.3333333333333333,0.3333333333333333,0.3333333333333333
1992,0.0,0.0,0.0
1422,0.0,0.0,0.0
869,0.0,0.3333333333333333,0.16666666666666666
223,0.5,0.0,0.2
934,0.0,1.0,1.0
680,0.0,0.0,0.0
2470,0.0,0.0,0.0
805,1.0,0.5,0.6666666666666666
2056,0.3333333333333333,0.0,0.16666666666666666
195,0.0,0.0,0.0
2327,0.0,0.5,0.3333333333333333
2157,0.0,0.0,0.0
813,0.0,0.0,0.0
2453,0.5,0.3333333333333333,0.4
1904,0.0,0.0,0.0
114,0.0,0.3333333333333333,0.2
1086,0.0,0.3333333333333333,0.2
1305,0.0,0.5,0.3333333333333333
740,0.0,0.0,0.0
1606,0.0,0.0,0.0
2234,0.5,0.0,0.2
67,0.0,0.0,0.0
81,0.0,0.0,0.0
77,0.3333333333333333,0.0,0.16666666666666666
2539,0.0,0.0,0.0
838,0.0,0.0,0.0
1670,0.0,0.0,0.0
889,0.0,0.0,0.0
1496,0.0,0.5,0.25
1593,0.0,0.0,0.0
1247,0.0,0.0,0.0
1794,0.0,0.3333333333333333,0.16666666666666666
965,0.0,0.0,0.0
511,0.0,0.0,0.0
1084,0.0,0.0,0.0
1275,0.5,0.0,0.25
1206,0.0,0.0,0.0
2269,0.5,0.0,0.2
2410,0.0,0.0,0.0
922,0.0,0.0,0.0
2492,0.0,0.0,0.0
932,0.0,0.0,0.0
1174,0.5,0.0,0.2
2426,0.0,0.0,0.0
1404,0.0,0.0,0.0
2424,0.0,0.0,0.0
1877,0.0,0.0,0.0
1274,0.0,0.0,0.0
1818,0.0,0.0,0.0
1374,0.0,0.0,0.0
1700,0.0,0.0,0.0
1311,0.0,0.3333333333333333,0.16666666666666666
1159,0.3333333333333333,0.0,0.16666666666666666
317,0.0,0.3333333333333333,0.16666666666666666
1650,0.5,0.0,0.2
1757,0.0,0.6666666666666666,0.4
1093,0.0,0.0,0.0
1748,0.5,0.0,0.2
874,0.0,0.0,0.0
2550,0.0,0.0,0.0
1707,0.0,0.0,0.0
1928,0.0,0.0,0.0
1024,0.5,0.0,0.25
156,0.0,0.0,0.0
1605,0.5,0.0,0.2
481,0.0,0.0,0.0
2504,0.0,0.0,0.0
507,0.0,0.5,0.25
28,0.0,0.3333333333333333,0.16666666666666666
445,0.0,0.0,0.0
651,0.5,0.0,0.2
2390,0.0,0.0,0.0
2248,0.0,0.0,0.0
2495,0.5,0.0,0.25
193,0.0,0.0,0.0
1256,0.0,0.0,0.0
1153,0.0,0.0,0.0
1498,0.0,0.0,0.0
1286,1.0,0.0,0.5
686,0.0,0.0,0.0
1396,0.0,0.0,0.0
382,0.0,0.0,0.0
324,0.5,0.0,0.25
169,0.0,0.3333333333333333,0.16666666666666666
2397,0.0,0.3333333333333333,0.16666666666666666
2047,0.0,0.5,0.25
2201,0.0,0.0,0.0
1803,0.0,0.3333333333333333,0.16666666666666666
213,0.0,0.3333333333333333,0.2
1822,0.0,0.0,0.0
967,0.0,0.0,0.0
2457,0.0,0.0,0.0
1342,0.5,0.0,0.25
1384,0.0,0.0,0.0
530,0.0,0.0,0.0
80,0.0,0.0,0.0
266,0.0,0.0,0.0
0,0.0,0.0,0.0
1943,0.0,0.0,0.0
2483,0.5,0.0,0.25
2168,0.5,0.0,0.25
586,0.5,0.0,0.25
405,0.5,0.5,0.5
1614,0.0,0.0,0.0
1299,0.0,0.6666666666666666,0.3333333333333333
1172,0.3333333333333333,0.0,0.16666666666666666
843,0.0,0.0,0.0
432,0.0,0.0,0.0
2461,0.0,0.0,0.0
2249,0.0,0.0,0.0
448,0.0,0.0,0.0
684,0.0,0.0,0.0
1348,0.0,0.3333333333333333,0.16666666666666666
577,0.0,0.0,0.0
204,0.0,0.0,0.0
1429,0.0,0.3333333333333333,0.16666666666666666
2445,0.0,0.5,0.3333333333333333
59,0.5,0.0,0.25
580,0.0,0.0,0.0
1546,0.0,0.0,0.0
2537,0.6666666666666666,0.0,0.3333333333333333
1787,0.0,0.3333333333333333,0.16666666666666666
558,0.0,0.3333333333333333,0.2
2490,0.0,0.0,0.0
543,0.0,0.0,0.0
600,0.5,0.5,0.5
1490,0.0,0.0,0.0
1569,0.0,0.0,0.0
1588,0.6666666666666666,0.0,0.3333333333333333
2532,0.0,0.3333333333333333,0.16666666666666666
2416,1.0,0.0,0.5
2046,0.0,0.0,0.0
1138,0.0,0.5,0.25
1018,0.0,0.5,0.3333333333333333
917,0.5,0.0,0.25
491,0.0,0.0,0.0
1344,0.5,0.0,0.25
1640,0.0,0.0,0.0
1875,0.3333333333333333,0.0,0.16666666666666666
2087,0.0,0.5,0.3333333333333333
2163,0.0,0.5,0.25
400,0.3333333333333333,0.0,0.16666666666666666
816,0.5,0.3333333333333333,0.4
947,0.0,0.0,0.0
852,0.0,0.0,0.0
1426,0.0,0.0,0.0
2057,0.5,0.0,0.2
2406,0.0,0.0,0.0
463,0.0,0.0,0.0
975,0.0,0.5,0.3333333333333333
1947,0.0,0.0,0.0
1254,0.5,0.0,0.25
756,0.0,0.0,0.0
37,0.0,0.0,0.0
2250,0.0,0.5,0.25
1567,0.0,0.0,0.0
1524,0.0,0.0,0.0
2107,0.0,0.0,0.0
2499,0.0,0.0,0.0
1608,0.0,0.3333333333333333,0.16666666666666666
43,1.0,0.0,0.3333333333333333
1449,1.0,0.0,0.5
794,0.3333333333333333,0.0,0.16666666666666666
1960,0.3333333333333333,0.0,0.16666666666666666
633,0.5,0.0,0.2
2096,0.5,0.0,0.25
