,preserve,discover,total
2432,0.5,0.5,0.5
2591,0.0,0.0,0.0
2522,0.0,0.0,0.0
1343,0.0,0.5,0.25
128,0.0,0.3333333333333333,0.2
1900,0.0,0.5,0.3333333333333333
1757,0.5,0.0,0.2
2434,0.0,0.0,0.0
395,0.5,0.0,0.25
2353,0.0,0.0,0.0
2415,0.0,0.0,0.0
702,0.0,0.0,0.0
1232,0.0,0.0,0.0
1268,0.3333333333333333,0.3333333333333333,0.3333333333333333
1584,0.0,0.0,0.0
590,0.0,0.0,0.0
280,0.0,0.5,0.3333333333333333
270,0.0,0.0,0.0
2342,0.0,0.0,0.0
2292,1.0,0.0,0.3333333333333333
440,0.0,0.3333333333333333,0.2
1853,0.0,0.0,0.0
458,0.0,0.0,0.0
2038,0.0,0.0,0.0
36,0.0,1.0,0.6666666666666666
2525,0.0,0.5,0.3333333333333333
2148,0.3333333333333333,0.3333333333333333,0.3333333333333333
1169,0.0,0.0,0.0
2564,0.0,0.0,0.0
2008,0.0,0.3333333333333333,0.16666666666666666
1921,0.0,0.0,0.0
2330,0.0,0.0,0.0
1882,0.0,0.0,0.0
414,0.0,0.0,0.0
663,0.0,0.5,0.3333333333333333
3,0.0,0.5,0.25
1422,0.0,0.3333333333333333,0.2
2177,0.0,0.0,0.0
1532,0.0,0.3333333333333333,0.16666666666666666
1338,0.0,0.0,0.0
226,0.3333333333333333,0.3333333333333333,0.3333333333333333
308,0.0,0.0,0.0
374,0.5,0.0,0.25
2593,0.0,0.0,0.0
1411,0.5,0.0,0.2
723,0.5,0.0,0.25
1573,0.3333333333333333,0.0,0.16666666666666666
1391,0.0,0.0,0.0
1071,0.0,0.0,0.0
2216,0.0,0.0,0.0
1734,0.0,0.0,0.0
1356,0.0,0.0,0.0
1939,0.0,0.3333333333333333,0.16666666666666666
2575,0.0,0.6666666666666666,0.3333333333333333
2103,0.0,0.0,0.0
844,0.0,0.0,0.0
1531,0.0,0.0,0.0
1742,0.0,0.0,0.0
481,0.5,0.0,0.25
1612,0.0,0.3333333333333333,0.16666666666666666
261,0.5,0.0,0.2
1603,0.0,0.3333333333333333,0.16666666666666666
312,0.0,0.3333333333333333,0.16666666666666666
1942,0.0,0.0,0.0
1372,0.0,0.0,0.0
2198,0.5,0.0,0.25
583,0.0,0.0,0.0
2604,0.0,0.0,0.0
1227,0.5,0.3333333333333333,0.4
2344,0.5,0.3333333333333333,0.4
134,0.0,0.3333333333333333,0.16666666666666666
