,pseudo-likelihood,time
1,-25.206952436337314,0.052727699279785156
2,-17.022597296030025,0.08855891227722168
3,-15.001179810962503,0.09642791748046875
4,-18.719622355203565,0.08426594734191895
5,-16.696262170605618,0.06606078147888184
6,-19.465164768226682,0.08421945571899414
7,-15.806367928431769,0.08019042015075684
8,-18.601056442936343,0.08170294761657715
9,-15.916017966485768,0.08312726020812988
10,-15.357858510422794,0.06645393371582031
11,-17.28974330795892,0.07111978530883789
12,-17.400918360309447,0.08122014999389648
13,-15.846879956358876,0.0874032974243164
14,-17.547474744171762,0.08668231964111328
15,-16.845915903399654,0.0692136287689209
16,-15.272652887152367,0.09296679496765137
17,-16.207961514722655,0.0866093635559082
18,-14.785742408360443,0.08233261108398438
19,-19.359169797666446,0.08579516410827637
20,-16.15341262346782,0.07922768592834473
21,-15.971892525120237,0.06619763374328613
22,-17.475208688393312,0.07724547386169434
23,-19.275564593623553,0.0865325927734375
24,-20.271443904807178,0.19350218772888184
25,-16.23464084610656,0.15171027183532715
26,-14.26388894511191,0.14194178581237793
27,-19.88119755105448,0.07545804977416992
28,-14.019028620662766,0.06665849685668945
29,-15.191770385986333,0.0831911563873291
30,-14.005980417941,0.08072018623352051
31,-18.243648398154118,0.08138036727905273
32,-18.459454851619498,0.26157283782958984
33,-15.388858471502722,0.1551961898803711
34,-14.271992085954908,0.12665152549743652
35,-15.452675673058572,0.09962034225463867
36,-17.86530759826197,0.1406562328338623
37,-18.79320571855487,0.11387419700622559
38,-15.954069526893697,0.20262360572814941
39,-18.636641654845064,0.2090158462524414
40,-17.398223043125896,0.18891072273254395
41,-16.082838311809365,0.16263628005981445
42,-16.857505011207426,0.11284899711608887
43,-17.627900824755137,0.1084752082824707
44,-15.68802922307375,0.13631820678710938
45,-15.420794689491789,0.14833855628967285
46,-16.350633688639963,0.15778636932373047
47,-16.040086574729127,0.08472013473510742
48,-15.69526426919586,0.1314995288848877
49,-18.56261362838548,0.08469772338867188
50,-18.248528134485706,0.08842992782592773
