,preserve,discover,total
2610,0.5,0.0,0.25
1132,0.0,0.0,0.0
1356,0.0,0.0,0.0
287,0.0,0.0,0.0
1749,0.3333333333333333,0.0,0.16666666666666666
1349,0.0,0.0,0.0
1050,0.0,0.5,0.3333333333333333
1001,0.0,0.3333333333333333,0.2
243,0.0,0.0,0.0
205,0.0,0.5,0.25
2238,0.0,0.0,0.0
633,0.0,0.3333333333333333,0.2
831,0.0,0.0,0.0
425,0.0,0.0,0.0
2159,0.0,0.0,0.0
771,0.0,0.0,0.0
876,0.3333333333333333,0.0,0.16666666666666666
2485,0.0,0.0,0.0
1314,0.3333333333333333,0.0,0.16666666666666666
588,0.0,0.0,0.0
446,0.0,0.0,0.0
1680,0.0,0.0,0.0
1492,0.0,0.0,0.0
399,0.0,0.3333333333333333,0.2
2237,0.0,0.5,0.25
559,0.0,0.0,0.0
2400,0.0,0.0,0.0
1953,0.0,0.6666666666666666,0.4
2061,0.0,0.0,0.0
2412,0.0,0.0,0.0
886,0.0,0.0,0.0
1833,1.0,0.0,0.5
855,0.3333333333333333,0.3333333333333333,0.3333333333333333
135,0.5,0.0,0.25
1308,0.0,0.5,0.25
2369,1.0,0.0,0.3333333333333333
2366,0.0,0.0,0.0
928,0.0,0.0,0.0
1930,0.0,0.0,0.0
689,0.5,0.3333333333333333,0.4
965,0.0,0.0,0.0
902,0.5,0.0,0.25
2192,0.0,0.5,0.3333333333333333
2328,0.0,0.0,0.0
2302,0.0,0.0,0.0
1831,0.5,0.0,0.2
1105,0.0,0.0,0.0
879,1.0,0.5,0.6666666666666666
1162,0.0,0.3333333333333333,0.16666666666666666
1656,0.0,0.0,0.0
1950,0.0,0.0,0.0
1348,0.3333333333333333,0.0,0.16666666666666666
1370,0.0,0.3333333333333333,0.2
1135,0.0,0.0,0.0
1049,0.0,0.0,0.0
847,0.0,0.0,0.0
2032,0.0,0.0,0.0
2609,0.0,0.0,0.0
475,0.0,0.0,0.0
1433,1.0,0.0,0.3333333333333333
2373,0.3333333333333333,0.0,0.16666666666666666
1650,0.0,0.3333333333333333,0.2
932,0.0,0.0,0.0
255,0.0,0.3333333333333333,0.16666666666666666
710,0.0,0.0,0.0
2138,0.0,0.0,0.0
439,0.0,0.0,0.0
340,0.0,0.0,0.0
1731,0.0,0.3333333333333333,0.2
1687,0.0,0.0,0.0
2236,0.0,0.0,0.0
2524,0.0,0.5,0.3333333333333333
1867,0.0,0.0,0.0
426,1.0,0.5,0.6666666666666666
1678,0.3333333333333333,0.0,0.16666666666666666
2326,0.0,0.5,0.25
2345,0.3333333333333333,0.0,0.16666666666666666
655,0.0,0.0,0.0
672,0.0,0.0,0.0
2124,0.0,0.0,0.0
2263,0.0,0.0,0.0
2468,0.0,0.0,0.0
1685,0.3333333333333333,0.3333333333333333,0.3333333333333333
1114,0.0,0.3333333333333333,0.2
772,0.0,0.0,0.0
2534,0.0,0.0,0.0
1521,0.0,0.3333333333333333,0.2
445,0.0,0.0,0.0
1427,0.0,0.0,0.0
1883,0.0,0.0,0.0
1103,0.3333333333333333,0.0,0.16666666666666666
2166,0.0,0.0,0.0
2551,0.0,0.3333333333333333,0.2
713,0.0,0.3333333333333333,0.16666666666666666
138,0.3333333333333333,0.0,0.16666666666666666
718,0.0,0.0,0.0
2184,0.0,0.5,0.25
323,0.0,0.5,0.25
1062,0.0,0.0,0.0
203,0.0,0.3333333333333333,0.16666666666666666
2555,0.0,0.0,0.0
1581,0.0,0.0,0.0
1996,0.3333333333333333,0.3333333333333333,0.3333333333333333
1195,0.0,0.3333333333333333,0.2
1072,0.0,0.0,0.0
698,0.0,0.0,0.0
2098,0.0,0.0,0.0
1706,0.0,0.0,0.0
1853,0.0,0.0,0.0
1640,0.0,0.0,0.0
1274,0.0,0.5,0.25
547,0.0,0.0,0.0
1003,0.0,0.0,0.0
2115,0.0,0.3333333333333333,0.16666666666666666
1759,0.0,0.0,0.0
268,0.0,0.0,0.0
708,0.3333333333333333,0.0,0.16666666666666666
1285,0.0,0.0,0.0
518,0.3333333333333333,0.0,0.16666666666666666
1194,0.0,0.0,0.0
1021,0.0,0.5,0.3333333333333333
2298,0.0,0.0,0.0
752,0.0,0.3333333333333333,0.16666666666666666
1428,0.0,0.0,0.0
947,0.0,0.0,0.0
1825,0.0,0.0,0.0
2059,0.0,0.0,0.0
961,0.0,1.0,0.5
1449,0.0,0.0,0.0
297,0.0,0.0,0.0
238,0.0,0.0,0.0
2005,0.0,0.0,0.0
482,0.0,0.0,0.0
702,0.0,0.5,0.25
1529,0.0,0.3333333333333333,0.16666666666666666
504,0.0,0.0,0.0
400,0.0,0.0,0.0
834,0.0,0.0,0.0
532,0.0,0.0,0.0
506,0.0,0.0,0.0
1075,0.0,0.0,0.0
1146,0.0,0.0,0.0
2118,0.0,0.0,0.0
1149,0.3333333333333333,0.0,0.16666666666666666
168,0.3333333333333333,0.0,0.16666666666666666
422,0.3333333333333333,0.0,0.16666666666666666
2402,0.0,0.0,0.0
2062,0.0,0.0,0.0
1497,0.5,0.0,0.25
1465,0.0,0.5,0.25
1123,0.0,0.0,0.0
1264,0.0,0.0,0.0
2452,0.5,0.3333333333333333,0.4
783,0.5,0.0,0.2
1772,0.0,0.0,0.0
2371,0.0,0.3333333333333333,0.16666666666666666
1323,0.0,0.3333333333333333,0.2
1275,0.5,0.0,0.25
345,0.0,0.5,0.3333333333333333
2482,0.0,0.0,0.0
1686,0.0,0.3333333333333333,0.16666666666666666
895,0.0,0.3333333333333333,0.2
811,0.0,0.0,0.0
2023,0.0,0.5,0.25
208,0.5,0.0,0.2
1988,0.0,0.0,0.0
950,0.0,0.0,0.0
645,0.3333333333333333,0.3333333333333333,0.3333333333333333
1311,0.0,0.6666666666666666,0.3333333333333333
1440,0.0,0.0,0.0
2232,0.0,0.0,0.0
219,0.0,0.0,0.0
2278,1.0,0.0,0.5
1924,0.0,0.3333333333333333,0.2
2218,0.0,0.0,0.0
2282,0.0,0.0,0.0
739,1.0,0.0,0.3333333333333333
1634,0.0,0.3333333333333333,0.16666666666666666
158,0.0,0.0,0.0
1722,0.5,0.5,0.5
1635,0.0,0.3333333333333333,0.16666666666666666
2527,0.0,0.0,0.0
940,0.3333333333333333,0.0,0.16666666666666666
605,0.0,0.0,0.0
867,0.0,0.0,0.0
864,0.3333333333333333,0.0,0.16666666666666666
1124,0.0,0.0,0.0
911,0.5,0.0,0.25
2037,0.0,0.0,0.0
2484,0.0,0.0,0.0
1008,0.3333333333333333,0.3333333333333333,0.3333333333333333
1556,0.0,0.0,0.0
561,0.0,0.0,0.0
1990,0.0,0.0,0.0
1651,0.0,0.0,0.0
1438,0.0,0.0,0.0
1354,0.0,0.5,0.3333333333333333
1434,0.0,1.0,0.6666666666666666
2370,0.5,0.0,0.2
1199,0.3333333333333333,0.0,0.16666666666666666
533,0.0,0.0,0.0
2048,0.0,0.3333333333333333,0.16666666666666666
324,0.0,0.5,0.25
382,0.0,0.0,0.0
2046,0.0,0.0,0.0
1718,0.0,0.0,0.0
1265,0.0,0.0,0.0
2416,0.0,0.0,0.0
920,0.5,0.0,0.25
1288,0.0,0.5,0.25
225,0.0,0.3333333333333333,0.2
1293,0.0,0.0,0.0
711,0.0,0.0,0.0
892,0.0,0.0,0.0
456,0.0,0.3333333333333333,0.16666666666666666
1461,0.0,0.0,0.0
1657,0.0,0.0,0.0
626,0.3333333333333333,0.0,0.16666666666666666
2056,0.3333333333333333,0.3333333333333333,0.3333333333333333
174,0.3333333333333333,0.0,0.16666666666666666
509,0.0,0.0,0.0
1609,0.0,0.0,0.0
2557,0.0,0.0,0.0
1698,0.0,0.0,0.0
320,0.3333333333333333,0.3333333333333333,0.3333333333333333
2007,0.6666666666666666,0.0,0.3333333333333333
1437,0.0,0.0,0.0
774,0.0,0.0,0.0
407,0.5,0.0,0.25
1805,0.0,0.0,0.0
