,preserve,discover,total
2438,0.0,0.3333333333333333,0.16666666666666666
21,0.5,0.0,0.2
1812,0.0,0.0,0.0
1000,0.0,0.3333333333333333,0.2
925,0.5,0.0,0.2
602,0.0,0.0,0.0
670,0.3333333333333333,0.0,0.16666666666666666
1545,0.6666666666666666,0.3333333333333333,0.5
1471,1.0,0.0,0.5
1185,0.5,0.0,0.25
2261,0.0,0.3333333333333333,0.16666666666666666
2589,0.0,0.0,0.0
2378,0.0,0.0,0.0
671,0.5,0.0,0.25
1838,0.0,0.0,0.0
1921,0.0,0.0,0.0
2582,0.0,0.0,0.0
1833,1.0,0.0,0.5
1897,0.0,0.0,0.0
1958,0.3333333333333333,0.0,0.16666666666666666
494,0.0,0.0,0.0
902,0.0,0.0,0.0
419,1.0,0.0,0.3333333333333333
1424,0.0,0.5,0.25
928,0.0,0.0,0.0
663,1.0,0.0,0.3333333333333333
1308,1.0,0.0,0.5
2583,0.3333333333333333,0.0,0.16666666666666666
2532,0.3333333333333333,0.0,0.16666666666666666
560,0.0,0.0,0.0
1559,0.0,1.0,0.5
832,0.3333333333333333,0.0,0.16666666666666666
1768,0.0,0.0,0.0
957,0.0,0.5,0.25
1596,0.3333333333333333,0.3333333333333333,0.3333333333333333
2019,0.0,0.3333333333333333,0.16666666666666666
1693,0.0,0.0,0.0
39,0.0,0.5,0.3333333333333333
1943,0.0,0.0,0.0
2272,0.0,0.0,0.0
561,0.0,0.0,0.0
1173,0.3333333333333333,0.0,0.16666666666666666
1767,0.0,0.5,0.3333333333333333
396,0.3333333333333333,0.3333333333333333,0.3333333333333333
257,0.0,0.5,0.3333333333333333
1504,0.5,0.3333333333333333,0.4
387,0.0,0.3333333333333333,0.2
2495,0.5,0.5,0.5
1611,0.0,0.3333333333333333,0.16666666666666666
2433,0.0,0.0,0.0
1043,0.3333333333333333,0.0,0.16666666666666666
288,0.0,0.3333333333333333,0.2
435,0.0,0.3333333333333333,0.2
762,0.5,0.0,0.2
1755,0.0,0.0,0.0
2288,0.5,0.0,0.2
2245,0.0,0.0,0.0
2183,0.0,0.5,0.3333333333333333
1974,0.0,0.0,0.0
1820,0.0,0.0,0.0
1908,0.0,0.0,0.0
2531,0.0,0.0,0.0
224,0.0,0.3333333333333333,0.2
2095,0.0,0.0,0.0
2425,0.0,0.0,0.0
874,0.0,0.0,0.0
1200,0.0,0.3333333333333333,0.16666666666666666
1715,0.0,0.0,0.0
18,0.0,0.3333333333333333,0.2
2376,0.0,0.3333333333333333,0.16666666666666666
1042,0.3333333333333333,0.0,0.16666666666666666
2328,0.0,0.0,0.0
477,0.0,0.6666666666666666,0.4
293,0.5,0.0,0.25
1432,0.0,0.3333333333333333,0.16666666666666666
1197,0.0,0.0,0.0
2362,0.6666666666666666,0.3333333333333333,0.5
1945,0.0,0.0,0.0
479,0.0,0.3333333333333333,0.16666666666666666
1153,0.6666666666666666,0.0,0.3333333333333333
557,0.0,0.5,0.25
2194,0.0,0.0,0.0
511,0.5,0.0,0.2
345,0.0,0.5,0.3333333333333333
1731,0.0,0.0,0.0
2000,0.0,0.0,0.0
1618,0.3333333333333333,0.0,0.16666666666666666
708,0.0,0.6666666666666666,0.3333333333333333
471,0.5,0.0,0.2
1123,0.0,0.0,0.0
2467,0.6666666666666666,0.0,0.3333333333333333
1536,0.0,0.0,0.0
2609,0.0,0.0,0.0
1485,0.0,0.3333333333333333,0.2
520,0.5,0.0,0.25
2537,0.3333333333333333,0.0,0.16666666666666666
2500,0.0,0.0,0.0
255,0.0,0.0,0.0
811,0.0,0.3333333333333333,0.2
754,0.0,1.0,1.0
2237,0.0,0.0,0.0
2598,0.0,0.0,0.0
873,1.0,0.0,0.5
2417,0.0,0.5,0.25
1762,0.6666666666666666,0.0,0.3333333333333333
15,0.0,0.5,0.25
2016,0.0,0.3333333333333333,0.16666666666666666
363,0.0,0.0,0.0
328,0.5,0.0,0.25
2247,0.0,0.0,0.0
125,0.0,0.0,0.0
1912,0.0,0.0,0.0
1271,0.0,0.0,0.0
90,0.0,0.0,0.0
2478,0.0,1.0,0.6666666666666666
1456,0.0,0.3333333333333333,0.16666666666666666
2225,0.0,0.5,0.3333333333333333
930,0.0,0.0,0.0
1311,0.3333333333333333,0.3333333333333333,0.3333333333333333
1946,0.5,0.0,0.25
1110,0.5,0.0,0.2
1071,0.0,0.0,0.0
1744,0.0,0.3333333333333333,0.2
1658,0.3333333333333333,0.3333333333333333,0.3333333333333333
