,preserve,discover,total
1651,0.5,0.0,0.25
1952,0.0,0.0,0.0
1027,1.0,1.0,1.0
2363,0.3333333333333333,0.0,0.16666666666666666
2433,0.0,0.5,0.3333333333333333
1620,0.0,0.0,0.0
2197,0.5,0.0,0.25
1801,0.0,0.0,0.0
2474,0.0,0.0,0.0
1810,0.3333333333333333,0.0,0.16666666666666666
1062,0.0,0.0,0.0
2324,0.0,0.0,0.0
459,0.0,0.0,0.0
1415,0.0,0.0,0.0
540,0.6666666666666666,0.0,0.3333333333333333
1758,0.0,0.0,0.0
1851,0.0,0.0,0.0
2409,0.0,0.0,0.0
167,0.0,0.3333333333333333,0.16666666666666666
2496,0.0,1.0,0.6666666666666666
247,1.0,0.0,0.5
711,0.0,0.0,0.0
41,0.0,0.0,0.0
2042,0.0,0.0,0.0
1046,0.3333333333333333,0.0,0.16666666666666666
2001,1.0,0.5,0.75
2454,0.0,0.0,0.0
1054,0.0,0.0,0.0
183,0.3333333333333333,0.6666666666666666,0.5
920,0.5,0.0,0.25
946,0.3333333333333333,0.0,0.16666666666666666
1673,0.0,0.0,0.0
1342,0.5,0.0,0.25
24,1.0,0.3333333333333333,0.6666666666666666
2329,0.0,0.0,0.0
686,0.0,0.0,0.0
2399,0.0,0.0,0.0
666,0.0,0.5,0.3333333333333333
170,0.5,0.3333333333333333,0.4
301,0.0,0.3333333333333333,0.16666666666666666
431,0.0,0.5,0.3333333333333333
1014,0.0,0.3333333333333333,0.2
1221,0.6666666666666666,0.0,0.3333333333333333
2014,0.0,0.0,0.0
605,0.5,0.0,0.25
137,0.0,0.0,0.0
2092,0.0,0.5,0.25
1154,0.0,0.0,0.0
2191,0.6666666666666666,0.0,0.3333333333333333
828,0.3333333333333333,0.3333333333333333,0.3333333333333333
513,0.0,0.0,0.0
2188,0.0,0.0,0.0
1862,0.0,0.0,0.0
673,0.0,0.0,0.0
440,0.5,0.0,0.2
1497,0.5,0.0,0.25
1353,0.0,0.5,0.3333333333333333
1767,0.0,0.0,0.0
1306,0.0,0.0,0.0
1655,0.0,0.0,0.0
2021,0.0,0.0,0.0
1779,0.3333333333333333,0.0,0.16666666666666666
680,0.0,0.0,0.0
491,0.0,0.3333333333333333,0.16666666666666666
590,0.0,0.0,0.0
489,0.0,0.3333333333333333,0.2
1270,0.0,0.0,0.0
759,0.0,0.5,0.3333333333333333
2067,0.0,0.5,0.3333333333333333
1905,0.0,0.0,0.0
1936,0.0,0.0,0.0
261,0.0,0.0,0.0
498,0.0,0.0,0.0
397,0.3333333333333333,0.0,0.16666666666666666
1751,0.0,0.0,0.0
588,0.5,0.3333333333333333,0.4
2162,0.5,0.0,0.25
1315,0.3333333333333333,0.0,0.16666666666666666
2278,0.0,1.0,0.5
904,0.0,0.0,0.0
2293,0.0,0.0,0.0
1563,0.0,0.0,0.0
1435,0.0,0.0,0.0
1725,0.0,0.0,0.0
1671,0.0,0.3333333333333333,0.16666666666666666
1609,0.5,0.0,0.25
26,0.0,0.3333333333333333,0.16666666666666666
671,0.0,0.0,0.0
1485,1.0,0.3333333333333333,0.6
2041,0.0,0.0,0.0
1839,0.0,0.0,0.0
1474,0.3333333333333333,0.0,0.16666666666666666
99,0.5,0.0,0.25
656,0.0,0.0,0.0
2364,0.3333333333333333,0.0,0.16666666666666666
788,0.0,0.6666666666666666,0.3333333333333333
234,0.0,0.3333333333333333,0.2
2338,0.0,0.0,0.0
2046,0.0,0.0,0.0
2451,0.0,0.0,0.0
1960,0.0,0.3333333333333333,0.16666666666666666
1816,0.0,0.0,0.0
1581,0.0,0.0,0.0
850,0.0,0.0,0.0
2262,0.3333333333333333,0.0,0.16666666666666666
2520,0.0,0.0,0.0
2584,0.0,0.0,0.0
631,0.5,0.0,0.2
9,0.5,0.0,0.25
2525,1.0,0.0,0.3333333333333333
267,0.0,0.3333333333333333,0.2
2481,0.0,0.0,0.0
1304,0.0,0.5,0.25
1065,0.0,0.0,0.0
613,0.0,0.0,0.0
575,0.3333333333333333,0.3333333333333333,0.3333333333333333
2294,0.0,0.0,0.0
690,0.0,0.0,0.0
1893,0.3333333333333333,0.0,0.16666666666666666
2502,0.0,0.0,0.0
530,0.0,0.0,0.0
1861,0.0,0.0,0.0
1324,0.3333333333333333,0.3333333333333333,0.3333333333333333
1782,0.3333333333333333,0.3333333333333333,0.3333333333333333
108,0.0,0.0,0.0
2375,0.0,0.0,0.0
1085,0.0,0.6666666666666666,0.4
1336,0.6666666666666666,0.0,0.3333333333333333
1589,0.0,0.0,0.0
351,0.0,0.0,0.0
202,0.0,0.0,0.0
804,0.0,0.5,0.25
1753,0.5,0.0,0.25
1844,0.6666666666666666,0.6666666666666666,0.6666666666666666
846,0.0,0.0,0.0
332,0.5,0.0,0.25
753,0.0,0.3333333333333333,0.16666666666666666
833,0.0,0.3333333333333333,0.16666666666666666
382,0.0,0.0,0.0
218,0.5,0.0,0.2
1286,1.0,0.0,0.5
1416,0.6666666666666666,0.3333333333333333,0.5
741,1.0,0.0,0.3333333333333333
2071,0.0,0.0,0.0
626,0.3333333333333333,0.0,0.16666666666666666
960,0.5,0.0,0.25
2593,0.0,0.0,0.0
1985,0.0,0.3333333333333333,0.2
23,0.5,0.0,0.25
1854,0.5,0.6666666666666666,0.6
1398,0.0,0.3333333333333333,0.2
1922,0.0,0.0,0.0
328,0.5,0.0,0.25
2166,0.5,0.0,0.25
682,0.0,0.0,0.0
1728,0.3333333333333333,0.3333333333333333,0.3333333333333333
1496,0.5,0.5,0.5
1048,0.0,0.0,0.0
264,0.5,0.0,0.2
2160,0.0,0.0,0.0
1690,0.0,0.3333333333333333,0.16666666666666666
1665,0.0,0.3333333333333333,0.16666666666666666
1184,0.0,1.0,0.5
142,0.5,0.0,0.25
510,0.3333333333333333,0.6666666666666666,0.5
1431,0.6666666666666666,0.0,0.3333333333333333
599,0.0,0.0,0.0
870,0.5,0.0,0.2
393,0.0,0.0,0.0
2169,0.0,0.5,0.3333333333333333
2283,0.5,0.0,0.2
704,0.0,0.0,0.0
1479,0.0,0.0,0.0
554,0.0,0.0,0.0
405,0.5,0.0,0.25
2365,0.0,0.0,0.0
86,0.0,0.0,0.0
1540,0.3333333333333333,0.0,0.16666666666666666
832,0.0,0.3333333333333333,0.16666666666666666
2358,0.0,0.0,0.0
368,0.0,0.0,0.0
821,0.0,0.0,0.0
647,0.5,0.3333333333333333,0.4
2378,0.0,0.0,0.0
808,0.0,0.0,0.0
45,0.0,0.5,0.3333333333333333
825,1.0,0.0,0.4
889,0.0,0.0,0.0
1546,1.0,0.0,0.4
644,1.0,0.6666666666666666,0.8
1882,0.0,0.0,0.0
2504,0.0,0.0,0.0
2311,0.3333333333333333,0.3333333333333333,0.3333333333333333
1871,0.0,0.0,0.0
1750,0.0,0.0,0.0
2143,0.0,0.3333333333333333,0.2
763,0.0,0.0,0.0
640,0.0,0.0,0.0
2012,0.0,0.6666666666666666,0.3333333333333333
1631,0.3333333333333333,0.0,0.16666666666666666
1052,0.0,0.0,0.0
1335,0.0,0.0,0.0
584,0.5,0.0,0.25
555,0.0,0.3333333333333333,0.2
2029,0.0,0.0,0.0
1645,0.3333333333333333,0.0,0.16666666666666666
585,0.5,0.0,0.25
1984,0.3333333333333333,0.0,0.16666666666666666
248,0.0,0.0,0.0
2315,0.5,0.0,0.25
768,0.3333333333333333,0.0,0.16666666666666666
1371,1.0,0.6666666666666666,0.8
161,0.0,0.0,0.0
2332,1.0,0.5,0.6666666666666666
1432,0.6666666666666666,0.0,0.3333333333333333
2305,0.0,0.0,0.0
751,0.0,0.0,0.0
441,0.0,1.0,0.5
749,1.0,0.0,0.5
1019,0.0,0.5,0.25
2051,0.0,0.6666666666666666,0.3333333333333333
2396,0.0,0.0,0.0
423,0.3333333333333333,0.0,0.16666666666666666
1471,0.0,0.0,0.0
134,0.0,0.3333333333333333,0.16666666666666666
2094,1.0,0.0,0.3333333333333333
840,0.0,1.0,0.5
527,0.5,0.0,0.25
2470,0.0,0.0,0.0
1990,0.0,0.0,0.0
2515,0.0,0.0,0.0
1822,0.0,0.0,0.0
1477,0.0,0.5,0.3333333333333333
1028,0.0,0.6666666666666666,0.4
1445,0.0,0.0,0.0
2497,0.0,0.0,0.0
389,0.0,0.0,0.0
4,0.0,0.0,0.0
1832,1.0,0.0,0.5
1849,0.0,0.0,0.0
1823,0.6666666666666666,0.0,0.3333333333333333
390,1.0,0.0,0.3333333333333333
2369,1.0,0.5,0.6666666666666666
1991,0.3333333333333333,0.0,0.16666666666666666
2366,0.0,0.5,0.3333333333333333
2506,0.0,0.0,0.0
244,0.0,0.0,0.0
911,0.0,0.5,0.25
2449,0.0,0.0,0.0
2473,0.0,0.0,0.0
2439,0.0,0.0,0.0
1255,0.0,0.0,0.0
2088,0.0,0.0,0.0
316,1.0,0.0,0.5
2307,0.0,0.0,0.0
1968,0.0,0.0,0.0
1421,0.3333333333333333,0.3333333333333333,0.3333333333333333
157,0.0,0.0,0.0
2426,0.0,0.0,0.0
1311,0.0,0.3333333333333333,0.16666666666666666
1491,0.0,0.0,0.0
611,0.0,0.0,0.0
2310,0.0,0.6666666666666666,0.4
1824,0.3333333333333333,0.0,0.16666666666666666
1007,1.0,0.0,0.5
1896,0.5,0.0,0.2
957,0.0,0.5,0.25
1074,0.0,0.0,0.0
1602,0.0,0.3333333333333333,0.16666666666666666
418,0.5,0.0,0.25
66,0.0,0.0,0.0
210,0.0,0.5,0.3333333333333333
986,0.0,0.0,0.0
464,0.5,0.5,0.5
796,0.3333333333333333,0.0,0.16666666666666666
2592,0.3333333333333333,0.0,0.16666666666666666
1173,0.0,0.0,0.0
2547,0.5,0.0,0.2
642,0.3333333333333333,0.0,0.16666666666666666
2591,0.5,0.5,0.5
1574,0.5,0.0,0.2
1585,0.0,0.0,0.0
1440,0.0,0.0,0.0
544,0.0,0.0,0.0
2359,1.0,0.0,0.3333333333333333
160,1.0,0.0,0.3333333333333333
361,0.0,0.6666666666666666,0.4
1436,0.0,0.0,0.0
1743,0.0,0.0,0.0
1250,0.0,0.0,0.0
892,0.5,0.0,0.2
645,0.0,0.6666666666666666,0.3333333333333333
1244,0.0,0.3333333333333333,0.2
1559,1.0,1.0,1.0
1127,0.0,0.0,0.0
1501,0.0,0.0,0.0
886,0.0,0.0,0.0
900,0.0,0.3333333333333333,0.16666666666666666
136,0.0,0.3333333333333333,0.16666666666666666
2580,0.0,0.3333333333333333,0.16666666666666666
1316,1.0,0.3333333333333333,0.6
2086,0.0,0.0,0.0
895,0.0,0.0,0.0
1489,0.0,0.3333333333333333,0.2
111,0.0,0.3333333333333333,0.2
1331,0.0,0.3333333333333333,0.16666666666666666
1228,0.0,0.0,0.0
707,1.0,0.0,0.3333333333333333
1708,0.0,0.5,0.25
786,0.0,0.6666666666666666,0.3333333333333333
2440,0.0,0.0,0.0
1705,0.5,0.0,0.2
504,0.5,0.0,0.2
