,preserve,discover,total
972,0.0,0.0,0.0
2516,0.0,0.0,0.0
606,0.0,0.0,0.0
2239,0.0,0.0,0.0
1017,0.0,0.0,0.0
1761,0.0,0.3333333333333333,0.2
106,0.3333333333333333,0.3333333333333333,0.3333333333333333
2366,1.0,0.0,0.3333333333333333
1050,0.0,0.0,0.0
1526,0.0,0.0,0.0
2526,1.0,0.5,0.6666666666666666
390,0.0,0.5,0.3333333333333333
1562,0.5,0.0,0.25
282,0.5,0.0,0.25
523,0.0,0.5,0.3333333333333333
2131,0.5,0.0,0.25
2490,0.5,0.0,0.25
665,0.0,0.5,0.3333333333333333
803,1.0,0.0,0.3333333333333333
629,0.5,0.0,0.25
2348,0.5,0.0,0.25
194,0.6666666666666666,0.0,0.3333333333333333
1958,0.3333333333333333,0.0,0.16666666666666666
808,0.0,0.0,0.0
1140,0.5,0.0,0.25
1521,0.0,0.0,0.0
1970,0.0,0.5,0.25
730,0.0,0.0,0.0
1002,0.3333333333333333,0.0,0.16666666666666666
1259,0.0,0.0,0.0
446,0.0,0.0,0.0
1919,0.0,0.0,0.0
2386,0.0,0.0,0.0
1289,0.0,0.0,0.0
960,0.5,0.0,0.25
1316,0.5,0.0,0.2
754,0.0,0.0,0.0
1433,1.0,0.0,0.3333333333333333
427,0.3333333333333333,0.3333333333333333,0.3333333333333333
283,0.0,0.0,0.0
778,0.5,0.3333333333333333,0.4
1380,0.0,0.3333333333333333,0.2
959,0.0,0.0,0.0
2279,0.0,0.0,0.0
2077,0.5,0.0,0.25
673,0.0,0.0,0.0
1656,0.0,0.0,0.0
2161,0.3333333333333333,0.0,0.16666666666666666
1572,0.5,0.0,0.25
2507,0.0,0.3333333333333333,0.2
1244,0.0,0.0,0.0
798,0.0,0.0,0.0
564,0.0,0.0,0.0
2102,0.0,0.0,0.0
1324,0.3333333333333333,0.3333333333333333,0.3333333333333333
989,0.5,0.0,0.2
456,0.0,0.0,0.0
607,0.0,0.0,0.0
2314,0.0,0.0,0.0
2127,0.0,0.0,0.0
1472,0.3333333333333333,0.6666666666666666,0.5
233,0.3333333333333333,0.0,0.16666666666666666
1611,0.3333333333333333,0.0,0.16666666666666666
1077,0.0,0.0,0.0
534,0.0,0.0,0.0
908,0.0,0.0,0.0
896,0.0,0.0,0.0
1612,0.0,0.3333333333333333,0.16666666666666666
2375,0.0,0.0,0.0
1524,0.0,0.0,0.0
