,preserve,discover,total
433,0.0,0.0,0.0
2300,0.0,0.6666666666666666,0.3333333333333333
1598,0.0,0.3333333333333333,0.2
2231,0.0,0.0,0.0
342,0.0,0.3333333333333333,0.16666666666666666
146,0.3333333333333333,0.0,0.16666666666666666
1902,0.3333333333333333,0.3333333333333333,0.3333333333333333
2069,0.0,0.0,0.0
2471,0.0,0.0,0.0
2499,0.0,0.0,0.0
1201,0.0,0.0,0.0
2347,0.0,0.5,0.25
2136,0.5,0.0,0.2
2238,0.0,0.0,0.0
149,0.0,0.0,0.0
2261,0.3333333333333333,0.3333333333333333,0.3333333333333333
132,0.0,0.3333333333333333,0.16666666666666666
1661,0.3333333333333333,0.3333333333333333,0.3333333333333333
15,0.0,0.5,0.25
2343,0.0,0.0,0.0
569,0.0,0.0,0.0
1322,0.5,0.6666666666666666,0.6
928,0.0,0.0,0.0
878,1.0,0.0,0.3333333333333333
2582,0.0,0.0,0.0
2463,0.0,0.3333333333333333,0.16666666666666666
1374,0.0,0.0,0.0
139,0.0,0.0,0.0
1064,0.5,0.0,0.25
2514,0.0,0.0,0.0
2007,0.0,0.3333333333333333,0.16666666666666666
1198,0.0,0.3333333333333333,0.2
1095,0.3333333333333333,0.0,0.16666666666666666
813,0.0,0.0,0.0
61,0.0,0.3333333333333333,0.2
264,0.0,0.3333333333333333,0.2
168,0.0,0.3333333333333333,0.16666666666666666
1675,0.0,0.0,0.0
1052,0.0,0.5,0.3333333333333333
846,0.0,0.0,0.0
1022,0.0,0.5,0.25
305,0.5,0.0,0.25
1929,0.0,0.0,0.0
3,0.5,0.5,0.5
1627,0.0,0.3333333333333333,0.16666666666666666
1694,0.3333333333333333,0.0,0.16666666666666666
446,0.0,0.3333333333333333,0.16666666666666666
260,0.5,0.0,0.2
208,0.0,0.0,0.0
2205,1.0,0.0,0.3333333333333333
2070,0.3333333333333333,0.0,0.16666666666666666
2041,0.0,0.0,0.0
1476,1.0,0.0,0.3333333333333333
1859,0.0,0.0,0.0
920,0.5,0.0,0.25
589,0.5,0.5,0.5
1842,0.0,0.0,0.0
2341,0.3333333333333333,0.0,0.16666666666666666
571,0.0,0.0,0.0
2576,0.0,0.5,0.25
785,0.0,0.0,0.0
2004,0.0,0.0,0.0
426,0.0,0.0,0.0
225,0.0,0.0,0.0
1185,0.5,0.0,0.25
1686,0.3333333333333333,0.0,0.16666666666666666
866,0.3333333333333333,0.0,0.16666666666666666
570,0.0,0.0,0.0
1911,0.0,0.0,0.0
380,0.0,0.0,0.0
884,0.0,0.0,0.0
2289,1.0,0.0,0.4
525,0.0,0.3333333333333333,0.2
1096,0.3333333333333333,0.0,0.16666666666666666
46,1.0,0.0,0.3333333333333333
2416,0.0,0.0,0.0
695,0.3333333333333333,0.6666666666666666,0.5
490,0.3333333333333333,0.0,0.16666666666666666
1970,0.0,0.5,0.25
1347,0.0,0.6666666666666666,0.3333333333333333
1200,0.0,0.0,0.0
1206,0.0,0.0,0.0
267,1.0,0.0,0.4
966,0.5,0.0,0.25
862,0.5,0.0,0.25
1491,0.0,0.0,0.0
