,preserve,discover,total
782,0.0,0.0,0.0
522,0.0,0.0,0.0
2581,0.0,0.0,0.0
194,0.3333333333333333,0.3333333333333333,0.3333333333333333
2201,0.0,0.0,0.0
178,0.5,0.3333333333333333,0.4
1119,0.0,0.0,0.0
2239,0.0,0.0,0.0
2180,0.0,0.0,0.0
704,0.0,0.0,0.0
10,0.3333333333333333,0.0,0.16666666666666666
823,0.0,0.0,0.0
1398,1.0,0.0,0.4
661,0.0,0.0,0.0
273,0.0,0.0,0.0
315,0.0,0.3333333333333333,0.2
1403,0.0,0.3333333333333333,0.16666666666666666
1164,0.0,0.0,0.0
1312,0.6666666666666666,0.6666666666666666,0.6666666666666666
1833,0.0,1.0,0.5
1189,0.0,0.0,0.0
822,0.0,0.0,0.0
1558,0.0,0.0,0.0
2563,0.0,0.0,0.0
1491,0.0,0.3333333333333333,0.2
46,1.0,0.0,0.3333333333333333
1585,1.0,0.0,0.5
1702,0.5,0.0,0.25
2343,0.0,0.0,0.0
652,0.0,0.3333333333333333,0.16666666666666666
525,0.0,0.3333333333333333,0.2
2442,0.0,0.6666666666666666,0.4
1584,0.0,0.0,0.0
494,0.0,0.0,0.0
2026,0.0,0.0,0.0
1269,0.5,0.0,0.2
1252,0.0,0.0,0.0
2073,0.0,0.0,0.0
1732,0.0,0.0,0.0
1689,0.3333333333333333,0.0,0.16666666666666666
96,0.5,0.0,0.25
630,0.0,0.0,0.0
1906,1.0,0.0,0.3333333333333333
2304,0.0,0.0,0.0
648,0.0,0.0,0.0
324,0.5,0.5,0.5
49,0.0,0.5,0.3333333333333333
1793,0.6666666666666666,0.0,0.3333333333333333
741,0.0,0.0,0.0
30,0.0,0.3333333333333333,0.2
1574,0.0,0.0,0.0
806,1.0,0.0,0.3333333333333333
2146,1.0,0.3333333333333333,0.6
16,0.0,0.5,0.25
2548,0.0,0.0,0.0
456,0.3333333333333333,0.3333333333333333,0.3333333333333333
1633,0.3333333333333333,0.6666666666666666,0.5
2230,0.0,0.0,0.0
