,pseudo-likelihood,time
1,-25.524168597230293,0.03108501434326172
2,-18.176232622382006,0.05586719512939453
3,-16.004987901898474,0.06110501289367676
4,-16.459618758253796,0.07496190071105957
5,-17.602849187947584,0.061689138412475586
6,-18.367580407086596,0.06414437294006348
7,-16.682548524648976,0.06116747856140137
8,-14.730157734807658,0.06071615219116211
9,-17.93178875915725,0.06303811073303223
10,-13.970679614830695,0.061415910720825195
11,-16.47355558396565,0.07794427871704102
12,-17.04863504908031,0.061376333236694336
13,-15.675651071875645,0.06258487701416016
14,-15.409483892574354,0.0682823657989502
15,-17.000263849338097,0.061476707458496094
16,-16.997709318962865,0.06016945838928223
17,-16.514714679843436,0.060651540756225586
18,-16.37113100375739,0.060315608978271484
19,-15.75361035268903,0.06060314178466797
20,-16.9550155069256,0.06980371475219727
21,-15.766915159939474,0.060439109802246094
22,-17.21852444655797,0.06333351135253906
23,-14.763422369137523,0.060846805572509766
24,-15.105741808199364,0.060312747955322266
25,-18.583248437375556,0.0610041618347168
26,-17.284008172058787,0.06009244918823242
27,-13.467731788156385,0.06997823715209961
28,-16.364189403078548,0.06057453155517578
29,-15.986441044195598,0.06095075607299805
30,-14.997585954916858,0.06961846351623535
31,-16.646511464745547,0.060640811920166016
32,-12.215065750312746,0.05992841720581055
33,-18.459955227586697,0.06074953079223633
34,-18.040375448633608,0.05997586250305176
35,-17.70218378604435,0.060271263122558594
36,-14.891067902923867,0.06998419761657715
37,-16.75089051485512,0.06012153625488281
38,-16.31529178682841,0.060225486755371094
39,-17.365929683490915,0.05985379219055176
40,-17.686984547231777,0.05979418754577637
41,-15.80500043768775,0.06042909622192383
42,-16.90320275754386,0.05902290344238281
43,-17.902241745396246,0.07000279426574707
44,-15.353472331526111,0.059159278869628906
45,-16.20321314774641,0.060465097427368164
46,-15.781972292542747,0.06946039199829102
47,-17.69377342831866,0.05885195732116699
48,-15.13866605164965,0.05940580368041992
49,-16.271974997373768,0.0599672794342041
50,-15.402083334452728,0.0592496395111084
51,-18.008411043576306,0.059349775314331055
52,-16.746370285648702,0.06138157844543457
53,-17.507040965812507,0.061339616775512695
54,-16.694974478718763,0.06227374076843262
55,-17.414229607575294,0.05901670455932617
56,-15.063754237806211,0.05859375
57,-19.072117026356985,0.05868124961853027
58,-15.430014297980282,0.058354854583740234
59,-15.063909578717347,0.07058358192443848
60,-16.55786707166966,0.05849146842956543
61,-18.59351235991484,0.05809307098388672
62,-15.02028144239772,0.06927347183227539
63,-14.869320618349917,0.05881524085998535
64,-16.555816173450978,0.05793619155883789
65,-17.978013094478207,0.05871748924255371
66,-14.436376236897743,0.05774736404418945
67,-17.55766915939505,0.058448076248168945
68,-18.69291171420374,0.058541059494018555
69,-17.93270403039314,0.06804895401000977
70,-18.447833820413194,0.05854940414428711
71,-15.855519485598672,0.05772113800048828
72,-18.941163789424653,0.05810904502868652
73,-17.470846303448575,0.058004140853881836
74,-17.46989751440609,0.05833792686462402
75,-18.41430861992515,0.05804610252380371
76,-16.43251651013093,0.07171344757080078
77,-16.659788282794455,0.058338165283203125
78,-19.1480325326877,0.05812478065490723
79,-17.366858811626187,0.06883549690246582
80,-14.364940181360977,0.058138370513916016
81,-18.834762082001646,0.05748701095581055
82,-17.52832570010369,0.05874156951904297
83,-16.717848557675644,0.05750870704650879
84,-14.947193830475998,0.058306217193603516
85,-16.962032081163713,0.05804109573364258
86,-17.049542535409394,0.06914448738098145
87,-15.997038721927819,0.059056758880615234
88,-16.119274149695094,0.057456254959106445
89,-15.940861600741638,0.05804300308227539
90,-17.66542346971453,0.057286977767944336
91,-16.46807870620964,0.05796980857849121
92,-16.16678046588395,0.06940031051635742
93,-16.410923001055615,0.057396650314331055
94,-14.900874530973978,0.057955026626586914
95,-15.956300556094028,0.058542490005493164
96,-17.17861883690376,0.06911802291870117
97,-15.438833041529032,0.05803942680358887
98,-16.688853640104444,0.057572364807128906
99,-14.821668530054605,0.05801844596862793
100,-14.841589601595222,0.05750727653503418
101,-14.277088146212032,0.058028459548950195
102,-14.835436706788858,0.06754612922668457
103,-17.73126839482271,0.05747818946838379
104,-14.918934003833497,0.05783724784851074
105,-16.217091390522448,0.05728483200073242
106,-15.890079079655685,0.058290958404541016
107,-15.485037939190205,0.057389259338378906
108,-14.018823247778245,0.05811142921447754
109,-16.32035524803532,0.06994819641113281
110,-13.92403471491586,0.05740785598754883
111,-16.257621743042936,0.058141469955444336
112,-16.54045780971514,0.06748294830322266
113,-15.573060298929308,0.0582575798034668
114,-15.806794316075159,0.05795168876647949
115,-18.024153481857653,0.05733942985534668
116,-17.362117383346163,0.05809760093688965
117,-14.173282669481045,0.057451486587524414
118,-15.462205856460926,0.05778241157531738
119,-16.14510502057539,0.06700849533081055
120,-16.748738474117996,0.0579831600189209
121,-12.620991089073843,0.05854082107543945
122,-15.001845401088723,0.05750727653503418
123,-15.229659260055485,0.058463335037231445
124,-14.733145298464493,0.05995035171508789
125,-15.09848430341745,0.05621790885925293
126,-14.522954764874491,0.08264780044555664
127,-17.71719140986113,0.05733537673950195
128,-15.884340058747997,0.05816149711608887
129,-17.018600358516743,0.06539106369018555
130,-14.456401017505009,0.05810379981994629
131,-16.69317834812692,0.05827069282531738
132,-13.843680710762495,0.05755949020385742
133,-18.477555485853074,0.05790066719055176
134,-16.718768365194293,0.05731797218322754
135,-15.688928175991737,0.05820870399475098
136,-18.02912350883745,0.06772899627685547
137,-18.420699811575385,0.05791449546813965
138,-16.509027360447494,0.05821871757507324
139,-17.465428578087874,0.05725741386413574
140,-16.661118795690626,0.05810213088989258
141,-18.53680743648774,0.057593584060668945
142,-16.50108250630166,0.0711977481842041
143,-14.758581603325752,0.058582305908203125
144,-16.51231359580581,0.05728650093078613
145,-18.639059633341034,0.07049417495727539
146,-16.94917946130049,0.0587160587310791
147,-14.446645493333175,0.057979583740234375
148,-16.828511813783372,0.05796313285827637
149,-14.113766134851812,0.058226585388183594
150,-15.884216813685336,0.05781698226928711
151,-15.547733467087504,0.05742049217224121
152,-17.91141494411858,0.06913256645202637
153,-15.920751446427687,0.0573115348815918
154,-13.595638728682962,0.058431148529052734
155,-16.4216132197076,0.058043718338012695
156,-18.72866104228513,0.05750393867492676
157,-16.883286673313357,0.05827760696411133
158,-15.424092913384857,0.05717635154724121
159,-16.186523477263826,0.0703282356262207
160,-16.160718485475087,0.0575251579284668
161,-15.72299593030585,0.05763411521911621
162,-15.466397875614215,0.06724953651428223
163,-16.03461716979658,0.05718851089477539
164,-14.483216835446257,0.05810189247131348
165,-16.090129810074824,0.05830097198486328
166,-16.580053549424083,0.0578005313873291
167,-14.423631160570267,0.057888031005859375
168,-16.797426312550755,0.0571596622467041
169,-14.345951270548749,0.06954479217529297
170,-17.516063025464597,0.057683706283569336
171,-15.603274683458812,0.060346126556396484
172,-13.781540211127604,0.05782580375671387
173,-14.720365124074904,0.057332754135131836
174,-16.37379522949177,0.05830121040344238
175,-14.547759588039177,0.0571131706237793
176,-15.098057710799907,0.06631755828857422
177,-15.000521028306432,0.05727744102478027
178,-16.56935803390419,0.05895495414733887
179,-16.730658087933627,0.07040882110595703
180,-16.682438245271843,0.057643890380859375
181,-16.033476566430572,0.057785749435424805
182,-14.09003345750134,0.05730080604553223
183,-16.3968361434201,0.05804252624511719
184,-17.45501378929152,0.05771517753601074
185,-16.53779503307964,0.0570836067199707
186,-17.89698139271399,0.06747007369995117
187,-15.264995881879333,0.05713486671447754
188,-15.940245957398123,0.06366586685180664
189,-17.66536212845093,0.057355642318725586
190,-16.41783230262141,0.05771589279174805
191,-19.74930520953688,0.05776524543762207
192,-16.831857640202742,0.07139086723327637
193,-15.964084100347069,0.05774354934692383
194,-15.750170155959683,0.0572509765625
195,-16.56531154164542,0.05848288536071777
196,-16.537185963904662,0.06563639640808105
197,-17.077497248309776,0.057000160217285156
198,-15.092893341922816,0.05794787406921387
199,-16.80046236969375,0.057350873947143555
200,-15.00891420614331,0.05820870399475098
201,-16.360904009995007,0.05738544464111328
202,-15.951799340486742,0.06862616539001465
203,-16.63498326325767,0.057717323303222656
204,-15.043878345687624,0.05705618858337402
205,-16.62711335248925,0.058190107345581055
206,-15.877278944864365,0.05730104446411133
207,-14.115658974020295,0.06018662452697754
208,-16.667512884471723,0.057152748107910156
209,-17.163895134203432,0.07407402992248535
210,-14.614469180649117,0.05775952339172363
211,-17.782223345607463,0.057058095932006836
212,-14.586492461463541,0.06868767738342285
213,-15.466402453596464,0.05885887145996094
214,-15.670340752409508,0.0574183464050293
215,-15.379683952197306,0.057717084884643555
216,-15.733680333432593,0.05714678764343262
217,-16.687374973050744,0.0577549934387207
218,-14.668180713767528,0.05697011947631836
219,-15.713861390870898,0.06884360313415527
220,-16.679726474073668,0.0580143928527832
221,-15.081380071107835,0.0578305721282959
222,-17.35861828545237,0.05797386169433594
223,-17.66021121747779,0.05706906318664551
224,-15.03058891154386,0.05797314643859863
225,-17.813840263835797,0.057326316833496094
226,-15.568464203919506,0.0694742202758789
227,-16.201125270369364,0.0580906867980957
228,-18.84451921507254,0.0579068660736084
229,-13.50587494198118,0.06833934783935547
230,-15.983484347087403,0.057328224182128906
231,-15.11644283443938,0.05800342559814453
232,-13.942742882531277,0.05793595314025879
233,-15.950212669237608,0.057442665100097656
234,-15.162378055393026,0.057997703552246094
235,-15.556884174447669,0.05739784240722656
236,-17.92056506566175,0.06319236755371094
237,-18.85585585157335,0.05753803253173828
238,-15.868104189426813,0.058324575424194336
239,-17.765769622283173,0.05791449546813965
240,-19.350990354571476,0.05726003646850586
241,-17.505760758070846,0.05865883827209473
242,-16.29403296357722,0.05729246139526367
243,-14.426319667556978,0.07107877731323242
244,-18.062876239321863,0.05821561813354492
245,-17.18194837400681,0.059339046478271484
246,-18.046456136048718,0.06464791297912598
247,-17.61695066335814,0.057502031326293945
248,-17.337272460660447,0.05783557891845703
249,-16.12124935168926,0.05776047706604004
250,-15.515830106287533,0.05784177780151367
251,-16.488674476762178,0.05800294876098633
252,-16.619668481273965,0.05726051330566406
253,-15.456209349367878,0.0633544921875
254,-15.62682383493358,0.05775308609008789
255,-15.836956382137275,0.057938337326049805
256,-15.610591131330192,0.05755329132080078
257,-17.41724206181037,0.058617591857910156
258,-16.65812673473283,0.057866573333740234
259,-19.6018496315104,0.05730009078979492
260,-17.60420786775112,0.06666088104248047
261,-13.338342031776037,0.05748248100280762
262,-15.743774332427197,0.05924415588378906
263,-15.981060417112113,0.06713652610778809
264,-15.77502386957876,0.058190345764160156
265,-18.329384239289578,0.058005571365356445
266,-16.172704908419735,0.05734825134277344
267,-18.495375350053042,0.05946946144104004
268,-14.003251005405012,0.057761192321777344
269,-13.370770043970523,0.06799650192260742
270,-12.661968949203066,0.059403181076049805
271,-17.52666748714761,0.05751299858093262
272,-16.20068804834423,0.05834817886352539
273,-15.372786367599948,0.05773639678955078
274,-15.000215957438806,0.05800342559814453
275,-15.994163889339065,0.058052778244018555
276,-14.578868778259515,0.0708458423614502
277,-16.12920238306235,0.058724403381347656
278,-15.516397336951115,0.05749821662902832
279,-18.04735626900486,0.06902766227722168
280,-14.403717142629178,0.05772590637207031
281,-17.02257868218723,0.05732154846191406
282,-14.950542939478405,0.0580286979675293
283,-15.768127012630563,0.057068824768066406
284,-16.54136407887128,0.05803990364074707
285,-19.36633222083138,0.05744457244873047
286,-15.724227696983553,0.06818437576293945
287,-17.425087722049696,0.05788135528564453
288,-17.68113973027178,0.05761981010437012
289,-15.877447895416687,0.05761098861694336
290,-13.449797697570913,0.057019948959350586
291,-14.477409284736234,0.061521053314208984
292,-13.915737031746074,0.05739021301269531
293,-16.02434879973294,0.07291674613952637
294,-13.39141274155838,0.05769205093383789
295,-15.647166732468522,0.056984663009643555
296,-15.417887934410748,0.0646665096282959
297,-16.64989454513361,0.05775332450866699
298,-16.58514062648405,0.0573275089263916
299,-16.193977508318742,0.06641149520874023
300,-15.699844675220838,0.05741095542907715
301,-16.503951929542144,0.05833268165588379
302,-17.233987891603288,0.05804753303527832
303,-17.76164881195256,0.06909823417663574
304,-19.20182970446104,0.058151960372924805
305,-14.595019077811289,0.057898759841918945
306,-15.991455051649382,0.05791878700256348
307,-19.07480154062651,0.05689573287963867
308,-17.536592183525823,0.05825066566467285
309,-15.16939115860206,0.05701756477355957
310,-15.620889392718619,0.08134055137634277
311,-15.187067524300348,0.05778908729553223
312,-15.050441444015402,0.06722831726074219
313,-15.24961291551482,0.06330537796020508
314,-16.11921806066097,0.0580601692199707
315,-16.261607336550053,0.05824732780456543
316,-13.97255972361381,0.05808877944946289
317,-15.927689995545748,0.057469844818115234
318,-18.65624333346808,0.05825090408325195
319,-15.861800019580542,0.0676107406616211
320,-15.049106488194836,0.05759024620056152
321,-17.689851578420786,0.06399106979370117
322,-17.61507049436418,0.05723834037780762
323,-18.265383488507112,0.057663917541503906
324,-15.915555998194693,0.05806159973144531
325,-15.094748963490622,0.05818057060241699
326,-16.463274810436403,0.07907843589782715
327,-16.993219515232017,0.05926823616027832
328,-16.892957067440854,0.06545758247375488
329,-12.94462171713841,0.07504105567932129
330,-13.557647502559263,0.05747842788696289
331,-17.896881605835606,0.0580904483795166
332,-15.822387888851088,0.05827045440673828
333,-16.68977478520255,0.05773043632507324
334,-13.593268993456467,0.057779550552368164
335,-15.593429575826123,0.06887650489807129
336,-16.42736889178436,0.0580906867980957
337,-16.129373851397926,0.0570836067199707
338,-14.626388159094933,0.057619571685791016
339,-18.57913605817402,0.058066606521606445
340,-14.414274643580235,0.05697154998779297
341,-15.478652786011692,0.057464599609375
342,-15.737662544696803,0.06732511520385742
343,-14.766584053288328,0.05773448944091797
344,-14.309467591355098,0.05681300163269043
345,-16.596796988694496,0.06897425651550293
346,-16.479551891546716,0.0581669807434082
347,-13.968441602264745,0.05709433555603027
348,-15.562063299667784,0.05762004852294922
349,-14.485781463174108,0.05691814422607422
350,-15.088049840799906,0.057741641998291016
351,-14.90112115974434,0.05698966979980469
352,-17.591192987932754,0.06917381286621094
353,-18.096462877668596,0.05829215049743652
354,-16.57647724164499,0.06268119812011719
355,-15.378491342106145,0.05825161933898926
356,-18.054897159199594,0.057106733322143555
357,-15.07986938473914,0.07401919364929199
358,-15.903515644955641,0.05822896957397461
359,-17.37374515641678,0.0679771900177002
360,-12.933569715289163,0.05765962600708008
361,-15.281264597931179,0.05937671661376953
362,-17.11725287226868,0.06482529640197754
363,-16.017898719854877,0.057824134826660156
364,-15.987761200419659,0.05718994140625
365,-18.500578345421754,0.0577392578125
366,-16.185493939164648,0.05724740028381348
367,-16.89385470298235,0.05774092674255371
368,-15.893236880124205,0.05814719200134277
369,-16.32362099715817,0.07134294509887695
370,-15.740402702803054,0.05992937088012695
371,-14.685630106347062,0.0629878044128418
372,-15.914592544224684,0.058851003646850586
373,-15.509420493437727,0.06078338623046875
374,-17.636833835613857,0.05789780616760254
375,-16.119750396680818,0.07248735427856445
376,-18.560024580689795,0.05699968338012695
377,-16.47515395456393,0.059786319732666016
378,-15.672785902768407,0.06689953804016113
379,-15.881197454546866,0.059522390365600586
380,-15.127646883826243,0.05812644958496094
381,-15.037453585772072,0.056993722915649414
382,-14.276913121076351,0.05775928497314453
383,-14.848142422250245,0.05702018737792969
384,-16.273518171429487,0.05817008018493652
385,-16.21080203206133,0.06937623023986816
386,-15.456093059823386,0.05716848373413086
387,-16.23778752236021,0.0644834041595459
388,-15.94718002820746,0.05771207809448242
389,-15.861078770676258,0.05795478820800781
390,-15.502080765265218,0.05787324905395508
391,-14.437047371895185,0.057187557220458984
392,-16.023201184492596,0.06684231758117676
393,-16.748160461622703,0.05697774887084961
394,-17.85464287230415,0.05890154838562012
395,-16.86733099234079,0.0689077377319336
396,-16.273700548155773,0.05728292465209961
397,-16.832920879323037,0.05805182456970215
398,-14.349732943809451,0.0571904182434082
399,-16.58184076262798,0.05774068832397461
400,-16.054859735565323,0.05705761909484863
401,-15.377753538052923,0.058081865310668945
402,-17.30538304002193,0.06720948219299316
403,-19.022451627208937,0.05729413032531738
404,-18.505369606210177,0.05815553665161133
405,-16.867268139721197,0.05754423141479492
406,-16.004171943746567,0.05816316604614258
407,-12.779440494139406,0.057198524475097656
408,-14.672211710784259,0.05762219429016113
409,-16.846056802963044,0.07246112823486328
410,-17.112267782565027,0.057622432708740234
411,-18.608170018561538,0.06838703155517578
412,-15.915151463414487,0.06409192085266113
413,-19.653333028874673,0.0576171875
414,-14.466441041085163,0.05758023262023926
415,-18.199217176698284,0.0569002628326416
416,-14.625090336226423,0.05768132209777832
417,-17.19692829147464,0.0570070743560791
418,-14.681405271535597,0.0687856674194336
419,-16.490602940245836,0.05823850631713867
420,-15.824537635570314,0.05675649642944336
421,-18.84552764895347,0.06355977058410645
422,-15.786492162328802,0.056885480880737305
423,-16.497887936318058,0.057524919509887695
424,-16.54813367257379,0.056960344314575195
425,-16.076437240490478,0.06996893882751465
426,-16.508952349123575,0.05763530731201172
427,-16.04387584013967,0.05697941780090332
428,-16.07160543827309,0.0693356990814209
429,-16.05884400724143,0.05862140655517578
430,-14.189307923117337,0.05751466751098633
431,-16.491441021257824,0.05733609199523926
432,-16.041629720423188,0.056912899017333984
433,-14.432439541711355,0.05738353729248047
434,-15.21122619594851,0.057419776916503906
435,-14.454869647028397,0.07019972801208496
436,-17.336610888915466,0.0575556755065918
437,-17.120303370964944,0.057203054428100586
438,-17.645784592193426,0.05788993835449219
439,-14.880884364539254,0.05726981163024902
440,-13.450629146080844,0.057778358459472656
441,-13.942364487163687,0.05696415901184082
442,-15.136158447592162,0.07138991355895996
443,-15.169420807835014,0.057813405990600586
444,-17.580568285856234,0.057024478912353516
445,-15.587554937135806,0.06989550590515137
446,-17.12609251873664,0.05786395072937012
447,-16.143490851448686,0.05761599540710449
448,-15.172973329827379,0.0582888126373291
449,-17.922104627802714,0.05708622932434082
450,-14.760760753444298,0.057891130447387695
451,-18.53982771988416,0.06110334396362305
452,-14.634793583544084,0.0697946548461914
453,-16.11749021076025,0.059636831283569336
454,-16.472710598108318,0.059546470642089844
455,-16.913323205458724,0.057738542556762695
456,-15.791282537065916,0.06078171730041504
457,-14.49787469505909,0.05986952781677246
458,-16.16179210346683,0.0708153247833252
459,-16.356760092445036,0.05730247497558594
460,-17.8157645110214,0.05785512924194336
461,-17.05495082585345,0.07004451751708984
462,-15.39115724780618,0.06073808670043945
463,-17.485505672255318,0.05795145034790039
464,-14.635665192776273,0.05723881721496582
465,-16.484419790830408,0.05790066719055176
466,-17.354011308369657,0.05687427520751953
467,-14.431319234690317,0.05784964561462402
468,-14.851997156455017,0.06964850425720215
469,-12.324052807855015,0.05765104293823242
470,-17.22454344607423,0.05763578414916992
471,-14.842841863791625,0.05704808235168457
472,-19.170395454369686,0.05754995346069336
473,-17.365737773149743,0.05705714225769043
474,-14.085577799255429,0.057628631591796875
475,-15.712297749991578,0.0675361156463623
476,-14.908667192062472,0.05715632438659668
477,-13.185263429738361,0.057596683502197266
478,-17.86181339413955,0.07107186317443848
479,-17.67307074362392,0.05777692794799805
480,-14.017608547286875,0.05724024772644043
481,-14.07378987906966,0.05776381492614746
482,-15.315901210615937,0.057433128356933594
483,-15.708232145014115,0.05696821212768555
484,-17.875899912530205,0.057892799377441406
485,-15.050866030205453,0.06968379020690918
486,-18.285251919136034,0.05815696716308594
487,-19.024400270987492,0.05881309509277344
488,-18.783465514677435,0.05819296836853027
489,-18.778240027770646,0.05746626853942871
490,-15.390748852179673,0.05774092674255371
491,-15.836879876331125,0.0580592155456543
492,-15.294969619696639,0.06350469589233398
493,-16.909217397716553,0.05771946907043457
