,pseudo-likelihood,time
1,-24.96500553659528,0.042305946350097656
2,-19.05556146838019,0.0626375675201416
3,-17.319363575601987,0.06583380699157715
4,-14.897721272926995,0.0629892349243164
5,-17.331198975730842,0.06341791152954102
6,-16.3495664949237,0.061746835708618164
7,-16.231832407274055,0.06315112113952637
8,-17.55642731341629,0.0901956558227539
9,-14.178484302540184,0.06484818458557129
10,-16.626448083641034,0.06267523765563965
11,-17.21800390630665,0.06380343437194824
12,-17.526481759170057,0.061673879623413086
13,-19.246144425480146,0.06745791435241699
14,-16.420410316416028,0.06121420860290527
15,-20.140624490917297,0.06179094314575195
16,-16.58780934751793,0.06081414222717285
17,-15.753921543391085,0.061779022216796875
18,-15.915321921093403,0.061579227447509766
19,-19.99372718124297,0.06118416786193848
20,-15.879317070832714,0.061472177505493164
21,-17.11236758403194,0.06162452697753906
22,-18.235606704903095,0.062064409255981445
23,-16.39218775626389,0.06252622604370117
24,-16.78687452666114,0.06905436515808105
25,-16.038015317745117,0.06133437156677246
26,-14.695796415544196,0.06111955642700195
27,-17.78861591568856,0.06263613700866699
28,-16.43786234590982,0.06141090393066406
29,-16.53628931280254,0.06100916862487793
30,-16.405215538154742,0.0611569881439209
31,-15.84158759105847,0.060363054275512695
32,-15.585873796496955,0.06155681610107422
33,-14.765898089707717,0.06170034408569336
34,-16.948690074749607,0.06035733222961426
35,-16.219710598049843,0.061103105545043945
36,-18.02952035490473,0.06029939651489258
37,-15.1697101318783,0.0618138313293457
38,-14.869263057529201,0.061285972595214844
39,-15.241497449055466,0.06048727035522461
40,-17.496874247288382,0.07123446464538574
41,-15.783105621612805,0.06003761291503906
42,-16.880303823851346,0.06035876274108887
43,-19.036849656226895,0.060405731201171875
44,-17.67378206164757,0.06062126159667969
45,-13.594996481610718,0.06616449356079102
46,-16.551914015456124,0.05978083610534668
47,-15.774742917250116,0.06024599075317383
48,-16.430527113757893,0.05988478660583496
49,-14.324626466434879,0.05984044075012207
50,-16.32628626155134,0.0594942569732666
51,-15.018427198606792,0.059187889099121094
52,-14.891313136416136,0.060076236724853516
53,-18.31573939420447,0.05959129333496094
54,-18.897506571741335,0.05935072898864746
55,-18.01033618359528,0.059803009033203125
56,-14.966884937988235,0.07244277000427246
57,-15.70446468288645,0.05913901329040527
58,-16.713462573995432,0.05942130088806152
59,-15.355323270447883,0.058786869049072266
60,-16.572426796322773,0.060552358627319336
61,-13.39387813216394,0.05881905555725098
62,-14.40728532672602,0.059760093688964844
63,-16.472801229353188,0.0595850944519043
64,-18.000605563213377,0.059764862060546875
65,-16.483653155589227,0.05959057807922363
66,-15.631428695325368,0.05916953086853027
67,-16.616523453477157,0.05686497688293457
68,-18.324169514096972,0.05810952186584473
69,-16.07850804958538,0.05852222442626953
70,-16.150485238149813,0.058007240295410156
71,-16.472341995407316,0.05823516845703125
72,-16.944071444681402,0.05881333351135254
73,-18.50109859591896,0.0678107738494873
74,-16.030551747151655,0.05851030349731445
75,-16.74090896276534,0.06129789352416992
76,-17.423694445668556,0.059522151947021484
77,-15.59799527255653,0.060506582260131836
78,-18.961048298133516,0.05815553665161133
79,-15.131233070809873,0.05879783630371094
80,-16.463115852092734,0.058157920837402344
81,-18.424637559624003,0.0583803653717041
82,-16.896043181878813,0.05773568153381348
83,-15.902368453791293,0.05817675590515137
84,-17.64713287990812,0.05832648277282715
85,-17.96063673254543,0.05746865272521973
86,-15.595800439460278,0.05864834785461426
87,-15.570749392891791,0.05747580528259277
88,-18.335334174173283,0.05879783630371094
89,-16.143369170191846,0.05765557289123535
90,-16.31099771983225,0.06907963752746582
91,-17.679566001985048,0.05847740173339844
92,-16.419078791567543,0.058345794677734375
93,-16.733323172958148,0.05823254585266113
94,-16.56283313191048,0.05789756774902344
95,-14.99358119252917,0.058776140213012695
96,-16.649280277124426,0.058032989501953125
97,-15.804350857289224,0.05829977989196777
98,-17.2597664794543,0.05769968032836914
99,-18.912027099606508,0.05748343467712402
100,-17.786675155597642,0.058447837829589844
101,-15.797904130142571,0.05782508850097656
102,-14.469888108995258,0.05838489532470703
103,-17.872929644418424,0.05638885498046875
104,-18.887779119503037,0.059298038482666016
105,-15.916053542838695,0.05963778495788574
106,-17.187604721441883,0.05816936492919922
107,-15.067124550259566,0.06891298294067383
108,-18.1295133999645,0.05805349349975586
109,-16.80084995242479,0.05881214141845703
110,-15.591179621494057,0.05815267562866211
111,-18.438060610256194,0.058269500732421875
112,-15.343309220427008,0.05889153480529785
113,-15.966623945924383,0.05858802795410156
114,-14.59782577467926,0.0589909553527832
115,-14.599151505494014,0.058083534240722656
116,-15.820093294420671,0.059162139892578125
117,-14.322638154538861,0.05890703201293945
118,-18.00650835725005,0.05808568000793457
119,-14.756649319197308,0.05895280838012695
120,-18.325950130485793,0.05852007865905762
121,-16.132070022601813,0.05971527099609375
122,-15.919744828571238,0.059290409088134766
123,-14.89644273675344,0.06667375564575195
124,-16.094741110136063,0.07374763488769531
125,-16.515264522205293,0.058324575424194336
126,-17.928179496993444,0.05978798866271973
127,-15.491458344667386,0.05954241752624512
128,-16.657069046681247,0.05717968940734863
129,-18.554018000061056,0.05977916717529297
130,-15.890351466852783,0.05852770805358887
131,-13.080273917821213,0.05898761749267578
132,-15.911820666803331,0.05595517158508301
133,-14.158790155511236,0.05861473083496094
134,-15.903349777987087,0.05795788764953613
135,-17.975629038559564,0.05724000930786133
136,-17.656006526072805,0.05822038650512695
137,-17.861509596566698,0.05742073059082031
138,-16.30229254787176,0.05781054496765137
139,-13.106517540945163,0.05862593650817871
140,-19.16749159555302,0.06264781951904297
141,-16.35317559195026,0.0676424503326416
142,-15.236982458003624,0.057712554931640625
143,-15.622635424204644,0.05810856819152832
144,-14.468708712549942,0.057820796966552734
145,-15.876269643593615,0.05810689926147461
146,-13.925567005619184,0.0624697208404541
147,-16.233810119911958,0.05856633186340332
148,-16.463711338851923,0.057919979095458984
149,-16.04845926697596,0.05756068229675293
150,-17.271624135732576,0.05813884735107422
151,-18.14410419670519,0.05659961700439453
152,-15.614868740198816,0.05802178382873535
153,-17.81669235412784,0.057394981384277344
154,-13.452292380820177,0.058012962341308594
155,-15.529183798143032,0.05794119834899902
156,-17.674197704951574,0.057770490646362305
157,-15.616915225235449,0.0589902400970459
