,preserve,discover,total
984,0.0,0.0,0.0
508,0.5,0.0,0.25
792,0.0,0.5,0.25
1683,0.0,0.3333333333333333,0.16666666666666666
106,0.0,0.0,0.0
1985,0.0,0.0,0.0
2565,0.0,0.0,0.0
1851,0.0,0.0,0.0
1070,0.5,0.3333333333333333,0.4
808,0.0,0.0,0.0
2274,0.0,0.0,0.0
657,0.0,0.0,0.0
284,0.0,0.3333333333333333,0.16666666666666666
2367,0.3333333333333333,0.3333333333333333,0.3333333333333333
1602,0.3333333333333333,0.0,0.16666666666666666
227,0.0,0.0,0.0
329,0.0,0.5,0.25
442,0.0,0.0,0.0
2566,0.0,0.3333333333333333,0.16666666666666666
2118,0.0,0.3333333333333333,0.16666666666666666
1283,0.0,0.0,0.0
2534,0.0,0.0,0.0
1919,0.5,0.3333333333333333,0.4
2555,0.0,0.0,0.0
2331,0.0,0.5,0.3333333333333333
650,0.0,0.0,0.0
2198,0.0,0.5,0.25
1670,0.3333333333333333,0.0,0.16666666666666666
943,0.0,0.3333333333333333,0.16666666666666666
266,1.0,0.0,0.3333333333333333
1407,0.0,0.0,0.0
760,0.6666666666666666,0.0,0.3333333333333333
1516,0.0,0.0,0.0
2112,0.0,0.3333333333333333,0.16666666666666666
192,0.0,0.0,0.0
1520,0.5,0.0,0.2
380,0.0,0.0,0.0
1797,0.0,0.3333333333333333,0.16666666666666666
870,0.0,0.3333333333333333,0.2
42,1.0,0.0,0.3333333333333333
2157,0.0,0.0,0.0
731,0.0,0.5,0.25
865,0.0,0.5,0.25
2345,0.0,0.3333333333333333,0.16666666666666666
317,0.6666666666666666,0.0,0.3333333333333333
1976,0.0,0.0,0.0
600,0.5,1.0,0.75
461,0.0,0.3333333333333333,0.16666666666666666
2581,0.3333333333333333,0.3333333333333333,0.3333333333333333
1582,0.0,0.0,0.0
1499,0.0,0.0,0.0
720,0.0,0.0,0.0
588,0.0,0.3333333333333333,0.2
656,0.0,0.0,0.0
646,0.0,0.6666666666666666,0.3333333333333333
1371,0.5,0.3333333333333333,0.4
149,0.0,0.0,0.0
2131,0.0,0.5,0.25
155,0.0,0.0,0.0
1288,0.0,0.5,0.25
1445,0.0,0.0,0.0
2117,0.3333333333333333,0.0,0.16666666666666666
1394,0.0,0.0,0.0
204,0.0,0.0,0.0
1906,0.0,0.0,0.0
1630,0.0,0.3333333333333333,0.16666666666666666
245,0.5,0.0,0.25
1276,0.0,0.0,0.0
2584,0.0,0.0,0.0
1510,0.0,1.0,0.5
2263,0.0,0.0,0.0
553,0.0,0.0,0.0
1707,0.0,0.0,0.0
803,1.0,0.5,0.6666666666666666
323,0.5,1.0,0.75
2451,0.0,0.0,0.0
68,0.0,0.0,0.0
1335,0.0,0.0,0.0
126,0.3333333333333333,0.0,0.16666666666666666
1178,0.0,0.0,0.0
2216,0.3333333333333333,0.3333333333333333,0.3333333333333333
706,0.0,0.0,0.0
1307,0.5,0.0,0.25
734,0.0,0.5,0.25
333,0.0,0.0,0.0
715,0.0,0.0,0.0
1024,0.5,0.0,0.25
549,0.0,0.0,0.0
1183,0.0,0.5,0.25
2348,0.5,0.0,0.25
2463,0.0,0.0,0.0
2077,0.5,0.5,0.5
1531,0.3333333333333333,0.0,0.16666666666666666
2244,0.0,0.0,0.0
2000,0.0,0.0,0.0
538,0.0,0.3333333333333333,0.16666666666666666
1158,0.0,0.3333333333333333,0.16666666666666666
1098,0.0,0.3333333333333333,0.2
1818,0.0,0.0,0.0
170,0.0,0.6666666666666666,0.4
413,0.6666666666666666,0.3333333333333333,0.5
900,0.0,0.3333333333333333,0.16666666666666666
988,0.0,0.3333333333333333,0.2
1452,0.0,0.0,0.0
2006,0.6666666666666666,0.3333333333333333,0.5
768,0.0,0.6666666666666666,0.3333333333333333
1059,0.0,0.0,0.0
451,0.3333333333333333,0.0,0.16666666666666666
1821,0.3333333333333333,0.0,0.16666666666666666
1388,0.0,0.0,0.0
2151,0.0,0.0,0.0
2368,0.3333333333333333,0.3333333333333333,0.3333333333333333
428,0.0,0.5,0.25
226,0.0,0.0,0.0
351,0.0,0.0,0.0
2370,0.0,0.3333333333333333,0.2
2140,0.0,0.0,0.0
1991,0.0,0.6666666666666666,0.3333333333333333
1866,1.0,0.0,0.3333333333333333
1875,0.0,0.0,0.0
2119,0.5,0.0,0.2
1686,0.0,0.0,0.0
2245,0.0,0.0,0.0
1245,0.0,0.0,0.0
2021,0.0,0.0,0.0
507,0.5,0.0,0.25
1427,0.0,0.0,0.0
1592,0.0,0.0,0.0
1507,0.0,0.6666666666666666,0.4
51,0.0,0.0,0.0
2408,0.6666666666666666,0.0,0.3333333333333333
1349,0.0,0.3333333333333333,0.16666666666666666
855,0.0,0.0,0.0
1525,0.0,0.0,0.0
1908,0.0,0.0,0.0
1651,0.0,0.0,0.0
755,0.0,0.6666666666666666,0.3333333333333333
1993,0.5,0.5,0.5
1415,0.5,0.0,0.2
2460,0.0,0.3333333333333333,0.2
