,preserve,discover,total
2438,0.0,0.3333333333333333,0.16666666666666666
1405,0.0,0.3333333333333333,0.16666666666666666
1823,0.3333333333333333,0.0,0.16666666666666666
1551,0.0,0.5,0.25
380,0.0,0.0,0.0
2000,0.0,0.0,0.0
2571,0.0,0.0,0.0
309,0.0,0.0,0.0
758,0.0,0.0,0.0
2188,0.5,0.0,0.25
148,0.3333333333333333,0.0,0.16666666666666666
205,0.0,0.0,0.0
2059,0.0,0.0,0.0
2084,0.5,0.5,0.5
1428,0.0,0.0,0.0
989,0.0,0.3333333333333333,0.2
183,0.6666666666666666,0.3333333333333333,0.5
1282,0.0,0.0,0.0
2488,0.0,0.0,0.0
2475,0.6666666666666666,0.0,0.3333333333333333
2248,0.0,0.0,0.0
2420,0.0,0.0,0.0
969,0.0,0.0,0.0
2214,0.5,0.5,0.5
2523,0.5,0.3333333333333333,0.4
2093,0.0,0.0,0.0
579,0.0,0.0,0.0
2006,0.6666666666666666,0.0,0.3333333333333333
2491,0.0,0.0,0.0
563,0.0,0.0,0.0
1940,0.0,0.3333333333333333,0.16666666666666666
2242,0.0,0.5,0.25
2244,0.0,0.0,0.0
640,0.3333333333333333,0.0,0.16666666666666666
1078,0.3333333333333333,0.0,0.16666666666666666
2338,0.0,0.0,0.0
1733,0.0,0.0,0.0
632,0.0,0.3333333333333333,0.2
500,0.3333333333333333,0.3333333333333333,0.3333333333333333
2454,0.0,0.0,0.0
1402,0.0,0.0,0.0
434,0.0,0.0,0.0
235,0.3333333333333333,0.0,0.16666666666666666
1214,0.0,0.3333333333333333,0.2
1155,0.6666666666666666,0.3333333333333333,0.5
1447,0.6666666666666666,0.0,0.3333333333333333
2517,0.0,0.0,0.0
269,0.0,0.0,0.0
2464,0.0,0.0,0.0
615,0.0,0.0,0.0
2139,0.0,0.3333333333333333,0.2
190,0.0,0.0,0.0
2445,0.0,0.0,0.0
1235,1.0,0.0,0.5
1685,0.0,0.6666666666666666,0.3333333333333333
42,0.0,0.0,0.0
2259,0.0,0.3333333333333333,0.16666666666666666
325,0.5,0.0,0.25
1765,0.0,0.0,0.0
2411,0.0,0.6666666666666666,0.4
1346,0.3333333333333333,0.3333333333333333,0.3333333333333333
2364,0.0,0.0,0.0
1224,0.0,0.0,0.0
853,0.6666666666666666,0.0,0.3333333333333333
1925,0.0,0.0,0.0
611,0.0,0.0,0.0
854,0.0,0.5,0.25
980,0.5,0.0,0.2
1176,0.0,0.0,0.0
14,0.0,0.0,0.0
108,0.0,0.0,0.0
1131,0.0,0.0,0.0
1330,0.0,0.0,0.0
642,0.0,0.3333333333333333,0.16666666666666666
1598,0.5,0.0,0.2
488,0.0,0.3333333333333333,0.2
1440,0.0,0.5,0.25
1037,0.0,0.0,0.0
2431,0.5,0.0,0.25
2016,0.0,0.3333333333333333,0.16666666666666666
2189,0.5,0.0,0.25
606,0.0,0.0,0.0
165,0.0,0.0,0.0
2098,0.0,0.5,0.25
133,0.3333333333333333,0.0,0.16666666666666666
981,0.0,0.0,0.0
2404,0.0,0.3333333333333333,0.2
974,0.0,0.0,0.0
260,0.0,0.3333333333333333,0.2
2395,0.0,0.0,0.0
1813,0.6666666666666666,0.3333333333333333,0.5
2130,0.0,0.0,0.0
1268,0.0,0.3333333333333333,0.16666666666666666
1370,1.0,0.0,0.4
1789,0.0,0.6666666666666666,0.3333333333333333
