,preserve,discover,total
1759,0.0,0.0,0.0
780,0.0,0.0,0.0
2564,0.0,0.0,0.0
1125,0.0,0.0,0.0
1214,0.0,0.0,0.0
1778,0.0,0.0,0.0
1033,0.3333333333333333,0.3333333333333333,0.3333333333333333
238,1.0,0.0,0.3333333333333333
1128,0.5,0.0,0.25
670,0.0,0.0,0.0
836,0.0,0.0,0.0
744,0.0,0.0,0.0
2130,0.0,0.0,0.0
1238,0.0,0.3333333333333333,0.16666666666666666
2455,0.0,0.3333333333333333,0.2
1153,0.6666666666666666,0.0,0.3333333333333333
1536,0.0,0.0,0.0
2417,0.5,0.5,0.5
2121,0.0,0.3333333333333333,0.16666666666666666
1219,0.0,0.0,0.0
1463,0.0,0.5,0.3333333333333333
31,0.5,0.3333333333333333,0.4
1296,0.0,0.0,0.0
1722,0.5,0.0,0.25
869,0.3333333333333333,0.0,0.16666666666666666
1291,0.5,0.0,0.25
1146,0.0,0.3333333333333333,0.16666666666666666
1387,0.0,0.0,0.0
2486,0.0,0.0,0.0
2155,0.0,0.0,0.0
1867,0.5,0.3333333333333333,0.4
2523,0.0,0.3333333333333333,0.2
1652,0.0,0.5,0.25
1397,0.5,0.5,0.5
519,0.0,0.0,0.0
1833,0.0,1.0,0.5
716,0.0,0.0,0.0
1074,0.0,0.0,0.0
1735,0.0,0.0,0.0
2580,0.0,0.0,0.0
1671,0.3333333333333333,0.0,0.16666666666666666
1209,0.0,0.0,0.0
465,0.3333333333333333,0.0,0.16666666666666666
52,1.0,0.0,0.3333333333333333
1840,0.0,0.5,0.3333333333333333
2206,0.3333333333333333,0.0,0.16666666666666666
767,0.3333333333333333,0.0,0.16666666666666666
1496,0.5,0.0,0.25
1079,0.0,0.0,0.0
243,0.0,0.0,0.0
1673,0.0,0.0,0.0
1339,0.3333333333333333,0.3333333333333333,0.3333333333333333
1141,0.0,0.5,0.25
2232,0.0,0.5,0.25
190,0.0,0.0,0.0
1561,0.0,0.0,0.0
685,0.5,0.3333333333333333,0.4
2367,0.3333333333333333,0.0,0.16666666666666666
1842,0.0,0.0,0.0
1410,0.0,0.0,0.0
